record_id,Tarih,?? Emri No,?? Merkezi No,??merkezi Ad?,?? ?stasyon Ad?,Stok Ad?,Vardiya,A (Kullan?l?rl?k),P (Performans),Q (Kalite),OEE,Çal??ma Süresi,Duru? Süresi,Planl? Duru? Süresi,Plans?z Duru? Süresi,Üretilen Miktar,Hatal? Üretilen Miktar
622,11/11/2025,3029525984,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,63.87,100,63.87,3.97,0,0,0,2,0
623,11/11/2025,3024652873,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,103.68,100,103.68,109.95,0,0,0,90,0
624,11/11/2025,3022345132,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,,0,0,0,0,0.18,0.18,0,0.18,0,0
625,11/11/2025,3022029199,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,2,0,0,0,0,0.13,0.13,0.13,0,0,0
626,11/11/2025,3024103961,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,,2,0,0,0,0,10.27,10.27,0,10.27,0,0
627,11/11/2025,3027193217,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,1,0,0,0,0,0.13,0.13,0,0.13,0,0
628,11/11/2025,3027575466,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,1,0,0,0,0,29.8,29.8,0,29.8,0,0
629,11/11/2025,3023938012,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,100,99.33,100,99.33,22.32,0,0,0,38,0
630,11/11/2025,3026761443,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,100,95.45,100,95.45,2.2,0,0,0,3,0
631,11/11/2025,3024059311,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,100,93.32,100,93.32,118.52,0,0,0,158,0
632,11/11/2025,3029061341,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,100,95.98,100,95.98,65.98,0,0,0,50,0
633,11/11/2025,3026863770,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,98.17,94.2,100,92.48,133.22,2.43,0,2.43,176,0
634,11/11/2025,3022525612,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,3,100,89.71,100,89.71,73.87,0,0,0,112,0
635,11/11/2025,3021390529,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,83.94,95.58,100,80.23,91.62,14.72,0,14.72,105,0
636,11/11/2025,3022327610,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,3,100,89.77,100,89.77,69.87,0,0,0,106,0
637,11/11/2025,3023839022,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,3,0.21,0,0,0,79.82,79.75,48.3,31.45,0,0
638,11/11/2025,3025722516,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,0,0,0,0,0,0,0,0,0,1
639,11/11/2025,3027372137,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,0,0,0,0,0,0,0,0,0,3
640,11/11/2025,3027324357,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,0,0,0,0,0,0,0,0,0,1
641,11/11/2025,3025936386,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,100,99.47,100,99.47,15.67,0,0,0,11,0
642,11/11/2025,3024267573,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,100,100.21,100,100.21,56.55,0,0,0,40,0
643,11/11/2025,3024811882,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,100,99.79,100,99.79,56.78,0,0,0,40,0
644,11/11/2025,3022851756,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,70.65,117.73,100,83.18,8.52,2.5,0,2.5,5,0
645,11/11/2025,3027058729,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,36.64,98.91,100,36.24,58.63,37.15,0,37.15,15,0
646,11/11/2025,3026684798,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LWR PAINT BEV,2,100,98.41,100,98.41,84.93,0,0,0,59,0
647,11/11/2025,3027644273,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,94.43,101.72,100,96.05,102.6,5.72,0,5.72,73,0
648,11/11/2025,3028030447,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,100,99.26,100,99.26,81.6,0,0,0,60,0
649,11/11/2025,3027070312,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,100,100,100,100,20.25,0,0,0,15,0
650,11/11/2025,3022744673,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,100,192.86,100,192.86,0.7,0,0,0,1,0
651,11/11/2025,3028723787,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,0,0,0,0,0,0,0,0,0,1
652,11/11/2025,3028943550,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,100,78.26,100,78.26,3.45,0,0,0,2,0
653,11/11/2025,3023497794,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,98.84,100.05,100,98.89,141.98,1.65,0,1.65,104,0
654,11/11/2025,3028726019,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,94.62,84.74,100,80.18,134.45,7.23,0,7.23,154,0
655,11/11/2025,3029492611,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,38.2,101.8,100,38.89,24.3,15.02,0,15.02,7,0
656,11/11/2025,3023703478,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,100,0,0,0,,0,0,0,0,0
657,11/11/2025,3024226971,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,1,97.25,97.17,100,94.5,95.72,2.63,0,2.63,67,0
658,11/11/2025,3029759471,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,100,101.28,100,101.28,110.63,0,0,0,83,0
659,11/12/2025,3026258219,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,76.09,108.79,100,82.78,103.88,24.83,0,24.83,172,0
660,11/12/2025,3022130582,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,119.4,100,119.4,3.35,0,0,0,8,0
661,11/12/2025,3028975023,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,0,0,0,0,89.9,89.9,0,89.9,0,0
662,11/12/2025,3021373421,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,53.7,103.78,100,55.73,175.85,81.42,0,81.42,196,0
663,11/12/2025,3024793533,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,26.51,102.67,100,27.22,91.87,67.52,0,67.52,50,0
664,11/12/2025,3027950550,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,0,0,0,0,0,0,0,0,0,2
665,11/12/2025,3026080226,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,104.05,100,104.05,43.25,0,0,0,90,0
666,11/12/2025,3021777403,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,103.96,100,103.96,71.18,0,0,0,148,0
667,11/12/2025,3028494368,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,103.34,100,103.34,82.25,0,0,0,170,0
668,11/12/2025,3029391007,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,103,100,103,115.53,0,0,0,238,0
669,11/12/2025,3024398090,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,3,0.19,0,0,0,52.62,52.52,0,52.52,0,0
670,11/12/2025,3026285416,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,166.67,100,166.67,0.6,0,0,0,2,0
671,11/12/2025,3028835154,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,88.06,88.33,100,77.78,360.7,268.42,255.9,12.52,67,0
672,11/12/2025,3026262050,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,100,93.96,100,93.96,93.72,1.78,1.78,0,71,0
673,11/12/2025,3023809763,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,53.82,81.02,100,43.6,106.03,48.97,0,48.97,38,0
674,11/12/2025,3024566333,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,82.89,100.44,100,83.25,118.37,20.25,0,20.25,81,0
675,11/12/2025,3027859601,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,96.75,88.85,100,85.96,121.72,3.95,0,3.95,86,0
676,11/12/2025,3026565240,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,97.91,100,97.91,110.6,0,0,0,89,0
677,11/12/2025,3024551564,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,97.72,100,97.72,124.5,0,0,0,100,0
678,11/12/2025,3023611157,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,58.87,100,58.87,4.13,0,0,0,2,0
679,11/12/2025,3028565316,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,0,0,0,0.68,0,0,0,0,0
680,11/12/2025,3027417139,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,99.89,82.32,100,82.23,126.35,0.72,0.58,0.13,85,0
681,11/12/2025,3022035614,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,100,94.7,100,94.7,119.48,0,0,0,93,0
682,11/12/2025,3025900693,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,96.96,86.97,100,84.33,113.98,3.47,0,3.47,79,-10
683,11/12/2025,3025200513,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,100,0,0,0,26.47,26.42,26.42,0,0,0
684,11/12/2025,3023671250,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA3-S-Lower Bmp UnPainted,3,0,0,0,0,0,0,0,0,0,3
685,11/12/2025,3027926680,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,96.03,103.75,100,99.63,118.43,4.7,0,4.7,236,0
686,11/12/2025,3028279065,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,78.64,23.32,100,18.34,13.27,2.83,0,2.83,2,0
687,11/12/2025,3021330833,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,98.05,103.33,100,101.32,45.4,0.88,0,0.88,92,0
688,11/12/2025,3022408911,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,100,99.72,100,99.72,12.03,0,0,0,9,0
689,11/12/2025,3028815428,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,86.74,74.42,100,64.55,27.63,12.58,10.28,2.3,7,0
690,11/12/2025,3022232502,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA3-S-Lower Bmp UnPainted,3,0.05,0,0,0,32.78,32.77,0,32.77,0,-10
691,11/12/2025,3026615999,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,93.62,97.22,100,91.02,111.33,7.1,0,7.1,76,0
692,11/12/2025,3026765137,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,100,106.49,100,106.49,20.03,0,0,0,16,0
693,11/12/2025,3029688730,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,100,112.68,100,112.68,1.18,0,0,0,1,0
694,11/12/2025,3029994059,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,96.99,105.11,100,101.95,96.78,2.92,0,2.92,74,0
695,11/12/2025,3021091165,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,99.96,98.97,100,98.93,118.6,0.05,0,0.05,88,0
696,11/12/2025,3023906485,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,105.06,100,105.06,128.18,0,0,0,101,0
697,11/12/2025,3025000901,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,102.71,100,102.71,136.3,0,0,0,105,0
698,11/12/2025,3025585485,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,0,0,0,0.05,0,0,0,0,0
699,11/12/2025,3024963078,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,99.21,102.7,100,101.89,96.2,1.92,1.17,0.75,140,0
700,11/12/2025,3023928819,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,0,0,0,0.07,0,0,0,0,0
701,11/12/2025,3022264289,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,0,0,0,0,0,0,0,0,0,2
702,11/12/2025,3025520971,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,0,0,0,0,0,0,0,0,0,3
703,11/12/2025,3024902463,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,93.91,80.13,100,75.25,99.67,6.07,0,6.07,120,0
704,11/12/2025,3028141218,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,100,80.59,100,80.59,110.45,36,36,0,96,0
705,11/12/2025,3024068396,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,100,77.5,100,77.5,35.48,0,0,0,44,0
706,11/12/2025,3026689581,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,96.3,78.85,100,75.93,80.67,2.98,0,2.98,98,0
707,11/12/2025,3021035782,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,3,0,0,0,0,0.2,0.2,0,0.2,0,0
708,11/12/2025,3021720638,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,2,0,0,0,0,0,0,0,0,0,2
709,11/12/2025,3021581283,,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,2,12.95,82.96,100,10.74,61.18,53.65,3.02,50.63,10,0
710,11/12/2025,3024398761,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Sport Lower Unpainted,2,59.38,98.68,100,58.6,2.27,1,0.13,0.87,2,0
711,11/12/2025,3029006662,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,0,0,0,0,0,0,0,0,0,4
712,11/12/2025,3023527662,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,0,0,0,0,0,0,0,0,0,6
713,11/12/2025,3028940285,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,76.84,99.77,100,76.66,66.78,15.47,0,15.47,32,0
714,11/12/2025,3022628851,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,104.88,100,104.88,122.05,0,0,0,80,0
715,11/12/2025,3023123773,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,104.52,100,104.52,117.87,0,0,0,77,0
716,11/12/2025,3027099000,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,111.63,100,111.63,2.87,0,0,0,2,0
717,11/12/2025,3024248505,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,83.72,103.7,100,86.82,64.5,10.5,0,10.5,35,0
718,11/12/2025,3021448424,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA3-S-Lower Bmp UnPainted,3,66.86,109.18,100,73,115.37,46.55,12.43,34.12,49,0
719,11/12/2025,3026816901,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,97.27,100,97.27,58.6,0,0,0,45,0
720,11/12/2025,3021226309,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,79.36,82.66,100,65.6,16.23,3.35,0,3.35,18,0
721,11/12/2025,3026519569,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,85.25,97.05,100,82.74,108.58,16.02,0,16.02,77,0
722,11/12/2025,3023285903,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,100,83.53,100,83.53,,0,0,0,5,0
723,11/12/2025,3025985171,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,0,0,0,0,0,0,0,0,0,4
724,11/12/2025,3022117968,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,12.13,79.19,100,9.61,60.75,53.38,0,53.38,5,0
725,11/12/2025,3029973116,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,94.83,103.24,100,97.9,73.88,3.82,0,3.82,62,0
726,11/12/2025,3029739999,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,89.34,100.12,100,89.45,75.65,8.07,0,8.07,58,0
727,11/12/2025,3025342414,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,89.84,93.39,100,83.9,116.8,11.87,0,11.87,84,0
728,11/12/2025,3021213015,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,100,80.46,100,80.46,2.9,0,0,0,2,0
729,11/12/2025,3022951224,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,100,109.62,100,109.62,3.47,0,0,0,3,0
730,11/12/2025,3028046497,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,92.3,102.65,100,94.75,69.52,5.35,0,5.35,52,0
731,11/12/2025,3026610528,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,76.59,110.47,100,84.61,350,250,0,12.27,35,0
732,11/12/2025,3021449797,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,15.28,65.36,100,9.99,123.02,109.45,34.25,75.2,7,0
733,11/12/2025,3029981788,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,95.32,105.18,100,100.26,124.78,32.05,27.5,4.55,77,0
734,11/12/2025,3025444980,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,76.09,123.83,100,94.22,92.77,22.18,0,22.18,69,0
735,11/12/2025,3023353931,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,39.98,0,0,0,14.05,8.43,0,8.43,0,0
736,11/12/2025,3028163780,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,0,0,0,0,0,0,0,0,0,2
737,11/12/2025,3021292171,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,0,0,0,0,0,0,0,0,0,1
738,11/12/2025,3029138295,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,104.76,100,104.76,13.3,0,0,0,11,0
739,11/12/2025,3029116289,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,93.66,104.88,100,98.23,108.32,6.87,0,6.87,84,0
740,11/12/2025,3029691361,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,91.09,100.31,100,91.37,47.13,4.2,0,4.2,34,0
741,11/12/2025,3023241039,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,54.81,109.06,100,59.78,108.07,48.83,0,48.83,51,0
742,11/12/2025,3027150712,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,3,0,0,0,0,12.25,12.25,0,12.25,0,0
743,11/12/2025,3026412111,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,2,0,0,0,0,0.62,0.62,0,0.62,0,0
744,11/12/2025,3024378550,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,2,0,0,0,0,0.3,0.3,0,0.3,0,0
745,11/12/2025,3028644193,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA3-S-Lower Bmp UnPainted,3,100,113.93,100,113.93,5.38,0,0,0,4,0
746,11/12/2025,3022332423,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,1,0,0,0,0,0.47,0.47,0,0.47,0,0
747,11/12/2025,3029949719,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,1,0,0,0,0,0.12,0.12,0,0.12,0,0
748,11/12/2025,3025161453,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,,85.68,91.05,100,78.01,101.7,14.57,0,14.57,68,0
749,11/12/2025,3025876200,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,95.29,81.75,100,77.9,85.37,4.02,0,4.02,57,0
750,11/12/2025,3026050728,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,,1,0,0,0,0,0.08,0.08,0,0.08,0,0
751,11/12/2025,3029228230,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,100,111.11,100,111.11,1.05,0,0,0,1,0
752,11/12/2025,3023967015,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,100,98.03,100,98.03,90.45,0,0,0,76,0
753,11/12/2025,3027637238,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,100,143.43,100,143.43,1.65,0,0,0,4,0
754,11/12/2025,3027671261,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,100,89.35,100,89.35,113.73,27.65,27.65,0,130,0
755,11/12/2025,3025671265,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,100,88.02,100,88.02,4.03,0,0,0,6,0
756,11/12/2025,3023940563,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,98.97,90.38,100,89.45,116.42,1.2,0,1.2,176,0
757,11/12/2025,3024756972,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,100,91.16,100,91.16,126.63,17.6,17.6,0,168,0
758,11/12/2025,3025677490,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,100,122.41,100,122.41,0.97,0,0,0,2,0
759,11/12/2025,3021487178,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,0,0,0,0,0,0,0,0,0,1
760,11/12/2025,3029288090,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,100,102.29,100,102.29,,0,0,0,54,0
761,11/12/2025,3021115027,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,98.64,103.22,100,101.82,64.97,0.88,0,0.88,49,0
762,11/12/2025,3028694321,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,100,105.7,100,105.7,62.58,0,0,0,49,0
763,11/12/2025,3027730003,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,97.41,104.27,100,101.57,118.3,3.07,0,3.07,89,0
764,11/12/2025,3022406305,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,2,0.99,137.29,100,1.36,99.43,98.45,0,98.45,1,0
